country,year,indicator,value
Slovenija,2023,gdp_per_capita,32660.4753581346
Slovenija,2022,gdp_per_capita,28360.3041467268
Slovenija,2021,gdp_per_capita,29192.8401933019
Slovenija,2020,gdp_per_capita,25392.0651093612
Slovenija,2019,gdp_per_capita,25814.1687167572
Slovenija,2018,gdp_per_capita,25888.0481065655
Slovenija,2017,gdp_per_capita,23303.077705959
Slovenija,2016,gdp_per_capita,21447.8377796036
Slovenija,2015,gdp_per_capita,20697.2748530619
Slovenija,2014,gdp_per_capita,24013.0682060959
Slovenija,2013,gdp_per_capita,23236.9655321695
Slovenija,2012,gdp_per_capita,22442.1417859955
Slovenija,2011,gdp_per_capita,24940.6284841605
Slovenija,2010,gdp_per_capita,23329.8417691156
Slovenija,2009,gdp_per_capita,24501.7897290425
Slovenija,2008,gdp_per_capita,27461.9764165315
Slovenija,2007,gdp_per_capita,23725.1596001515
Slovenija,2006,gdp_per_capita,19563.005059144
Slovenija,2005,gdp_per_capita,17969.7095907161
Slovenija,2004,gdp_per_capita,17103.8297783905
Slovenija,2003,gdp_per_capita,14711.674874253
Slovenija,2002,gdp_per_capita,11639.1297780477
Slovenija,2001,gdp_per_capita,10375.6255869861
Slovenija,2000,gdp_per_capita,10135.7219109212
Slovenija,2023,life_expectancy,81.9292682926829
Slovenija,2022,life_expectancy,81.2829268292683
Slovenija,2021,life_expectancy,80.6756097560976
Slovenija,2020,life_expectancy,80.5317073170732
Slovenija,2019,life_expectancy,81.5292682926829
Slovenija,2018,life_expectancy,81.3780487804878
Slovenija,2017,life_expectancy,81.0292682926829
Slovenija,2016,life_expectancy,81.1756097560976
Slovenija,2015,life_expectancy,80.7756097560976
Slovenija,2014,life_expectancy,81.0780487804878
Slovenija,2013,life_expectancy,80.3219512195122
Slovenija,2012,life_expectancy,80.1243902439024
Slovenija,2011,life_expectancy,79.9707317073171
Slovenija,2010,life_expectancy,79.4219512195122
Slovenija,2009,life_expectancy,78.9707317073171
Slovenija,2008,life_expectancy,78.7658536585366
Slovenija,2007,life_expectancy,78.5609756097561
Slovenija,2006,life_expectancy,78.0865853658537
Slovenija,2005,life_expectancy,77.6121951219512
Slovenija,2004,life_expectancy,77.2073170731707
Slovenija,2003,life_expectancy,76.8585365853659
Slovenija,2002,life_expectancy,76.0073170731707
Slovenija,2001,life_expectancy,75.7585365853659
Slovenija,2000,life_expectancy,75.4121951219512
Slovenija,2023,internet_users,90.37794678
Slovenija,2022,internet_users,88.91248552
Slovenija,2021,internet_users,89.00399524
Slovenija,2020,internet_users,86.60130109
Slovenija,2019,internet_users,83.1083578026717
Slovenija,2018,internet_users,79.7499765956562
Slovenija,2017,internet_users,78.8854263554775
Slovenija,2016,internet_users,75.4985042610791
Slovenija,2015,internet_users,73.0986599745829
Slovenija,2014,internet_users,71.5862515855601
Slovenija,2013,internet_users,72.6756
Slovenija,2012,internet_users,68.3499745287825
Slovenija,2011,internet_users,67.3399948092396
Slovenija,2010,internet_users,70.0
Slovenija,2009,internet_users,64.0
Slovenija,2008,internet_users,58.0
Slovenija,2007,internet_users,56.74
Slovenija,2006,internet_users,54.01
Slovenija,2005,internet_users,46.81
Slovenija,2004,internet_users,40.81
Slovenija,2003,internet_users,31.8547930120441
Slovenija,2002,internet_users,27.8388854180687
Slovenija,2001,internet_users,30.1759104700854
Slovenija,2000,internet_users,15.1102595640388
Slovenija,2023,infant_mortality,1.9
Slovenija,2022,infant_mortality,1.9
Slovenija,2021,infant_mortality,1.9
Slovenija,2020,infant_mortality,1.9
Slovenija,2019,infant_mortality,2.0
Slovenija,2018,infant_mortality,2.0
Slovenija,2017,infant_mortality,2.0
Slovenija,2016,infant_mortality,2.1
Slovenija,2015,infant_mortality,2.1
Slovenija,2014,infant_mortality,2.2
Slovenija,2013,infant_mortality,2.3
Slovenija,2012,infant_mortality,2.4
Slovenija,2011,infant_mortality,2.5
Slovenija,2010,infant_mortality,2.6
Slovenija,2009,infant_mortality,2.8
Slovenija,2008,infant_mortality,2.9
Slovenija,2007,infant_mortality,3.1
Slovenija,2006,infant_mortality,3.3
Slovenija,2005,infant_mortality,3.5
Slovenija,2004,infant_mortality,3.7
Slovenija,2003,infant_mortality,3.9
Slovenija,2002,infant_mortality,4.1
Slovenija,2001,infant_mortality,4.3
Slovenija,2000,infant_mortality,4.5
Slovenija,2023,unemployment,3.652
Slovenija,2022,unemployment,4.011
Slovenija,2021,unemployment,4.744
Slovenija,2020,unemployment,4.971
Slovenija,2019,unemployment,4.446
Slovenija,2018,unemployment,5.108
Slovenija,2017,unemployment,6.564
Slovenija,2016,unemployment,8.0
Slovenija,2015,unemployment,8.962
Slovenija,2014,unemployment,9.668
Slovenija,2013,unemployment,10.103
Slovenija,2012,unemployment,8.841
Slovenija,2011,unemployment,8.166
Slovenija,2010,unemployment,7.236
Slovenija,2009,unemployment,5.858
Slovenija,2008,unemployment,4.371
Slovenija,2007,unemployment,4.818
Slovenija,2006,unemployment,5.95
Slovenija,2005,unemployment,6.506
Slovenija,2004,unemployment,6.012
Slovenija,2003,unemployment,6.479
Slovenija,2002,unemployment,5.922
Slovenija,2001,unemployment,5.682
Slovenija,2000,unemployment,6.918
Slovenija,2023,youth_unemployment,9.948
Slovenija,2022,youth_unemployment,10.14
Slovenija,2021,youth_unemployment,12.846
Slovenija,2020,youth_unemployment,14.179
Slovenija,2019,youth_unemployment,8.136
Slovenija,2018,youth_unemployment,8.817
Slovenija,2017,youth_unemployment,11.24
Slovenija,2016,youth_unemployment,15.243
Slovenija,2015,youth_unemployment,16.299
Slovenija,2014,youth_unemployment,20.236
Slovenija,2013,youth_unemployment,21.665
Slovenija,2012,youth_unemployment,20.649
Slovenija,2011,youth_unemployment,15.764
Slovenija,2010,youth_unemployment,14.7
Slovenija,2009,youth_unemployment,13.661
Slovenija,2008,youth_unemployment,10.506
Slovenija,2007,youth_unemployment,10.127
Slovenija,2006,youth_unemployment,13.887
Slovenija,2005,youth_unemployment,15.968
Slovenija,2004,youth_unemployment,14.1
Slovenija,2003,youth_unemployment,15.346
Slovenija,2002,youth_unemployment,14.904
Slovenija,2001,youth_unemployment,15.73
Slovenija,2000,youth_unemployment,16.367
Slovenija,2023,inflation,7.44687717385838
Slovenija,2022,inflation,8.83369886749452
Slovenija,2021,inflation,1.91706506089259
Slovenija,2020,inflation,-0.05485681576061
Slovenija,2019,inflation,1.63052260754344
Slovenija,2018,inflation,1.7386086198818
Slovenija,2017,inflation,1.42910743319306
Slovenija,2016,inflation,-0.054999541670474
Slovenija,2015,inflation,-0.525552285820877
Slovenija,2014,inflation,0.19934382657075
Slovenija,2013,inflation,1.76920085881907
Slovenija,2012,inflation,2.59741386039003
Slovenija,2011,inflation,1.8028517194191
Slovenija,2010,inflation,1.80117022137134
Slovenija,2009,inflation,0.839262246793887
Slovenija,2008,inflation,5.64742380573935
Slovenija,2007,inflation,3.65749563284099
Slovenija,2006,inflation,2.45792444195865
Slovenija,2005,inflation,2.45150132316475
Slovenija,2004,inflation,3.59297594249509
Slovenija,2003,inflation,5.54416421752901
Slovenija,2002,inflation,7.48077770703754
Slovenija,2001,inflation,8.37966587492204
Slovenija,2000,inflation,8.91174418658769
Slovenija,2023,fertility_rate,1.51
Slovenija,2022,fertility_rate,1.55
Slovenija,2021,fertility_rate,1.64
Slovenija,2020,fertility_rate,1.59
Slovenija,2019,fertility_rate,1.61
Slovenija,2018,fertility_rate,1.6
Slovenija,2017,fertility_rate,1.62
Slovenija,2016,fertility_rate,1.58
Slovenija,2015,fertility_rate,1.57
Slovenija,2014,fertility_rate,1.58
Slovenija,2013,fertility_rate,1.55
Slovenija,2012,fertility_rate,1.58
Slovenija,2011,fertility_rate,1.56
Slovenija,2010,fertility_rate,1.57
Slovenija,2009,fertility_rate,1.53
Slovenija,2008,fertility_rate,1.53
Slovenija,2007,fertility_rate,1.38
Slovenija,2006,fertility_rate,1.31
Slovenija,2005,fertility_rate,1.26
Slovenija,2004,fertility_rate,1.25
Slovenija,2003,fertility_rate,1.2
Slovenija,2002,fertility_rate,1.21
Slovenija,2001,fertility_rate,1.21
Slovenija,2000,fertility_rate,1.26
Avstrija,2023,gdp_per_capita,56579.504175468
Avstrija,2022,gdp_per_capita,52336.7725223758
Avstrija,2021,gdp_per_capita,53648.6437976214
Avstrija,2020,gdp_per_capita,48716.4098900349
Avstrija,2019,gdp_per_capita,49885.9947355204
Avstrija,2018,gdp_per_capita,51194.0749841299
Avstrija,2017,gdp_per_capita,47163.7425775142
Avstrija,2016,gdp_per_capita,45061.4993920192
Avstrija,2015,gdp_per_capita,43915.228020857
Avstrija,2014,gdp_per_capita,51314.9722616322
Avstrija,2013,gdp_per_capita,50305.3545774973
Avstrija,2012,gdp_per_capita,48250.4059142637
Avstrija,2011,gdp_per_capita,51116.8953522042
Avstrija,2010,gdp_per_capita,46611.1393420232
Avstrija,2009,gdp_per_capita,47857.4446635266
Avstrija,2008,gdp_per_capita,51581.3982361071
Avstrija,2007,gdp_per_capita,46622.9622913635
Avstrija,2006,gdp_per_capita,40382.2078298575
Avstrija,2005,gdp_per_capita,38157.37022862
Avstrija,2004,gdp_per_capita,36614.2506533707
Avstrija,2003,gdp_per_capita,32110.1159661425
Avstrija,2002,gdp_per_capita,26334.862215032
Avstrija,2001,gdp_per_capita,24430.495982841
Avstrija,2000,gdp_per_capita,24487.2974685956
Avstrija,2023,life_expectancy,81.7926829268293
Avstrija,2022,life_expectancy,81.2951219512195
Avstrija,2021,life_expectancy,81.190243902439
Avstrija,2020,life_expectancy,81.1926829268293
Avstrija,2019,life_expectancy,81.8951219512195
Avstrija,2018,life_expectancy,81.6926829268293
Avstrija,2017,life_expectancy,81.6439024390244
Avstrija,2016,life_expectancy,81.6414634146342
Avstrija,2015,life_expectancy,81.190243902439
Avstrija,2014,life_expectancy,81.490243902439
Avstrija,2013,life_expectancy,81.1365853658537
Avstrija,2012,life_expectancy,80.9365853658537
Avstrija,2011,life_expectancy,80.9829268292683
Avstrija,2010,life_expectancy,80.5804878048781
Avstrija,2009,life_expectancy,80.3317073170732
Avstrija,2008,life_expectancy,80.4317073170732
Avstrija,2007,life_expectancy,80.1804878048781
Avstrija,2006,life_expectancy,79.8804878048781
Avstrija,2005,life_expectancy,79.3317073170732
Avstrija,2004,life_expectancy,79.1804878048781
Avstrija,2003,life_expectancy,78.6317073170732
Avstrija,2002,life_expectancy,78.6780487804878
Avstrija,2001,life_expectancy,78.5756097560976
Avstrija,2000,life_expectancy,78.1268292682927
Avstrija,2023,internet_users,95.33467117
Avstrija,2022,internet_users,93.61409139
Avstrija,2021,internet_users,92.52915104
Avstrija,2020,internet_users,87.52942813
Avstrija,2019,internet_users,87.7522047870069
Avstrija,2018,internet_users,87.4791372262556
Avstrija,2017,internet_users,87.9355865856062
Avstrija,2016,internet_users,84.3237425711653
Avstrija,2015,internet_users,83.9401419315026
Avstrija,2014,internet_users,80.9958249574764
Avstrija,2013,internet_users,80.6188
Avstrija,2012,internet_users,80.0299939169903
Avstrija,2011,internet_users,78.7399930986888
Avstrija,2010,internet_users,75.17
Avstrija,2009,internet_users,73.45
Avstrija,2008,internet_users,72.87
Avstrija,2007,internet_users,69.37
Avstrija,2006,internet_users,63.6
Avstrija,2005,internet_users,58.0
Avstrija,2004,internet_users,54.28
Avstrija,2003,internet_users,42.7
Avstrija,2002,internet_users,36.56
Avstrija,2001,internet_users,39.1854501811114
Avstrija,2000,internet_users,33.7301329516915
Avstrija,2023,infant_mortality,2.8
Avstrija,2022,infant_mortality,2.8
Avstrija,2021,infant_mortality,2.8
Avstrija,2020,infant_mortality,2.9
Avstrija,2019,infant_mortality,2.9
Avstrija,2018,infant_mortality,2.9
Avstrija,2017,infant_mortality,3.0
Avstrija,2016,infant_mortality,3.0
Avstrija,2015,infant_mortality,3.1
Avstrija,2014,infant_mortality,3.2
Avstrija,2013,infant_mortality,3.3
Avstrija,2012,infant_mortality,3.4
Avstrija,2011,infant_mortality,3.5
Avstrija,2010,infant_mortality,3.6
Avstrija,2009,infant_mortality,3.7
Avstrija,2008,infant_mortality,3.8
Avstrija,2007,infant_mortality,3.9
Avstrija,2006,infant_mortality,4.0
Avstrija,2005,infant_mortality,4.1
Avstrija,2004,infant_mortality,4.2
Avstrija,2003,infant_mortality,4.3
Avstrija,2002,infant_mortality,4.4
Avstrija,2001,infant_mortality,4.5
Avstrija,2000,infant_mortality,4.6
Avstrija,2023,unemployment,5.264
Avstrija,2022,unemployment,4.992
Avstrija,2021,unemployment,6.459
Avstrija,2020,unemployment,5.201
Avstrija,2019,unemployment,4.56
Avstrija,2018,unemployment,4.933
Avstrija,2017,unemployment,5.561
Avstrija,2016,unemployment,6.064
Avstrija,2015,unemployment,5.802
Avstrija,2014,unemployment,5.674
Avstrija,2013,unemployment,5.367
Avstrija,2012,unemployment,4.909
Avstrija,2011,unemployment,4.637
Avstrija,2010,unemployment,4.883
Avstrija,2009,unemployment,5.371
Avstrija,2008,unemployment,4.198
Avstrija,2007,unemployment,4.909
Avstrija,2006,unemployment,5.32
Avstrija,2005,unemployment,5.682
Avstrija,2004,unemployment,5.969
Avstrija,2003,unemployment,4.779
Avstrija,2002,unemployment,4.852
Avstrija,2001,unemployment,4.007
Avstrija,2000,unemployment,4.687
Avstrija,2023,youth_unemployment,10.98
Avstrija,2022,youth_unemployment,10.327
Avstrija,2021,youth_unemployment,12.023
Avstrija,2020,youth_unemployment,10.325
Avstrija,2019,youth_unemployment,8.767
Avstrija,2018,youth_unemployment,9.572
Avstrija,2017,youth_unemployment,9.971
Avstrija,2016,youth_unemployment,11.424
Avstrija,2015,youth_unemployment,10.91
Avstrija,2014,youth_unemployment,10.508
Avstrija,2013,youth_unemployment,9.767
Avstrija,2012,youth_unemployment,9.561
Avstrija,2011,youth_unemployment,9.173
Avstrija,2010,youth_unemployment,9.673
Avstrija,2009,youth_unemployment,10.896
Avstrija,2008,youth_unemployment,8.72
Avstrija,2007,youth_unemployment,9.596
Avstrija,2006,youth_unemployment,10.046
Avstrija,2005,youth_unemployment,11.178
Avstrija,2004,youth_unemployment,10.991
Avstrija,2003,youth_unemployment,7.429
Avstrija,2002,youth_unemployment,7.137
Avstrija,2001,youth_unemployment,6.001
Avstrija,2000,youth_unemployment,6.285
Avstrija,2023,inflation,7.81413417002831
Avstrija,2022,inflation,8.54686993188457
Avstrija,2021,inflation,2.7666666666667
Avstrija,2020,inflation,1.38191063351853
Avstrija,2019,inflation,1.53089564152643
Avstrija,2018,inflation,1.99837981429548
Avstrija,2017,inflation,2.08126911385586
Avstrija,2016,inflation,0.891591752655362
Avstrija,2015,inflation,0.896563335260319
Avstrija,2014,inflation,1.60581182954473
Avstrija,2013,inflation,2.00015616900597
Avstrija,2012,inflation,2.48567562177014
Avstrija,2011,inflation,3.2865791487538
Avstrija,2010,inflation,1.81353438995061
Avstrija,2009,inflation,0.506308827696504
Avstrija,2008,inflation,3.21595033239879
Avstrija,2007,inflation,2.16855528800756
Avstrija,2006,inflation,1.44154851119016
Avstrija,2005,inflation,2.29913785639285
Avstrija,2004,inflation,2.06120618032869
Avstrija,2003,inflation,1.35555370896445
Avstrija,2002,inflation,1.81035787764128
Avstrija,2001,inflation,2.65000077279529
Avstrija,2000,inflation,2.3448628535728
Avstrija,2023,fertility_rate,1.32
Avstrija,2022,fertility_rate,1.41
Avstrija,2021,fertility_rate,1.48
Avstrija,2020,fertility_rate,1.44
Avstrija,2019,fertility_rate,1.46
Avstrija,2018,fertility_rate,1.47
Avstrija,2017,fertility_rate,1.52
Avstrija,2016,fertility_rate,1.53
Avstrija,2015,fertility_rate,1.49
Avstrija,2014,fertility_rate,1.46
Avstrija,2013,fertility_rate,1.44
Avstrija,2012,fertility_rate,1.44
Avstrija,2011,fertility_rate,1.43
Avstrija,2010,fertility_rate,1.44
Avstrija,2009,fertility_rate,1.39
Avstrija,2008,fertility_rate,1.42
Avstrija,2007,fertility_rate,1.38
Avstrija,2006,fertility_rate,1.41
Avstrija,2005,fertility_rate,1.41
Avstrija,2004,fertility_rate,1.42
Avstrija,2003,fertility_rate,1.38
Avstrija,2002,fertility_rate,1.39
Avstrija,2001,fertility_rate,1.33
Avstrija,2000,fertility_rate,1.36
Hrvaška,2023,gdp_per_capita,22184.2279304842
Hrvaška,2022,gdp_per_capita,18465.5414420364
Hrvaška,2021,gdp_per_capita,17788.7865816658
Hrvaška,2020,gdp_per_capita,14807.5608543265
Hrvaška,2019,gdp_per_capita,15563.5987295029
Hrvaška,2018,gdp_per_capita,15460.3669595491
Hrvaška,2017,gdp_per_capita,13901.7878144679
Hrvaška,2016,gdp_per_capita,12820.1653893008
Hrvaška,2015,gdp_per_capita,12283.7840620053
Hrvaška,2014,gdp_per_capita,14186.7295493276
Hrvaška,2013,gdp_per_capita,14134.9474982889
Hrvaška,2012,gdp_per_capita,13507.7805260991
Hrvaška,2011,gdp_per_capita,14691.558296292
Hrvaška,2010,gdp_per_capita,13729.7654965022
Hrvaška,2009,gdp_per_capita,14474.6519774194
Hrvaška,2008,gdp_per_capita,15888.0606949392
Hrvaška,2007,gdp_per_capita,13755.8321073292
Hrvaška,2006,gdp_per_capita,11501.2099669894
Hrvaška,2005,gdp_per_capita,10443.5278353294
Hrvaška,2004,gdp_per_capita,9718.97322801967
Hrvaška,2003,gdp_per_capita,8190.11135193887
Hrvaška,2002,gdp_per_capita,6219.58164143945
Hrvaška,2001,gdp_per_capita,5364.83824691607
Hrvaška,2000,gdp_per_capita,4953.65158789022
Hrvaška,2023,life_expectancy,78.4731707317073
Hrvaška,2022,life_expectancy,77.5756097560976
Hrvaška,2021,life_expectancy,76.4243902439025
Hrvaška,2020,life_expectancy,77.5243902439024
Hrvaška,2019,life_expectancy,78.2243902439024
Hrvaška,2018,life_expectancy,77.919512195122
Hrvaška,2017,life_expectancy,77.7268292682927
Hrvaška,2016,life_expectancy,77.9219512195122
Hrvaška,2015,life_expectancy,77.2756097560976
Hrvaška,2014,life_expectancy,77.7243902439024
Hrvaška,2013,life_expectancy,77.5707317073171
Hrvaška,2012,life_expectancy,77.1682926829268
Hrvaška,2011,life_expectancy,76.7756097560976
Hrvaška,2010,life_expectancy,76.4756097560976
Hrvaška,2009,life_expectancy,76.1682926829268
Hrvaška,2008,life_expectancy,75.9121951219512
Hrvaška,2007,life_expectancy,75.7056097560976
Hrvaška,2006,life_expectancy,75.8368292682927
Hrvaška,2005,life_expectancy,75.2446341463415
Hrvaška,2004,life_expectancy,75.520243902439
Hrvaška,2003,life_expectancy,74.6139024390244
Hrvaška,2002,life_expectancy,74.7173170731707
Hrvaška,2001,life_expectancy,74.5129268292683
Hrvaška,2000,life_expectancy,72.8078048780488
Hrvaška,2023,internet_users,83.24117599
Hrvaška,2022,internet_users,82.07155532
Hrvaška,2021,internet_users,81.25396608
Hrvaška,2020,internet_users,78.32090004
Hrvaška,2019,internet_users,79.0797836757554
Hrvaška,2018,internet_users,75.2946259897258
Hrvaška,2017,internet_users,67.0961920368478
Hrvaška,2016,internet_users,72.6972696701463
Hrvaška,2015,internet_users,69.8450359238281
Hrvaška,2014,internet_users,68.5678992528467
Hrvaška,2013,internet_users,66.7476
Hrvaška,2012,internet_users,61.9399731527956
Hrvaška,2011,internet_users,57.7899789891444
Hrvaška,2010,internet_users,56.55
Hrvaška,2009,internet_users,50.58
Hrvaška,2008,internet_users,44.24
Hrvaška,2007,internet_users,41.44
Hrvaška,2006,internet_users,37.97999954
Hrvaška,2005,internet_users,33.13999939
Hrvaška,2004,internet_users,30.91
Hrvaška,2003,internet_users,22.75
Hrvaška,2002,internet_users,17.76
Hrvaška,2001,internet_users,11.5585731811648
Hrvaška,2000,internet_users,6.64488254374396
Hrvaška,2023,infant_mortality,4.0
Hrvaška,2022,infant_mortality,3.9
Hrvaška,2021,infant_mortality,3.9
Hrvaška,2020,infant_mortality,4.0
Hrvaška,2019,infant_mortality,4.0
Hrvaška,2018,infant_mortality,4.1
Hrvaška,2017,infant_mortality,4.1
Hrvaška,2016,infant_mortality,4.1
Hrvaška,2015,infant_mortality,4.2
Hrvaška,2014,infant_mortality,4.2
Hrvaška,2013,infant_mortality,4.3
Hrvaška,2012,infant_mortality,4.4
Hrvaška,2011,infant_mortality,4.5
Hrvaška,2010,infant_mortality,4.7
Hrvaška,2009,infant_mortality,4.8
Hrvaška,2008,infant_mortality,5.0
Hrvaška,2007,infant_mortality,5.3
Hrvaška,2006,infant_mortality,5.5
Hrvaška,2005,infant_mortality,5.8
Hrvaška,2004,infant_mortality,6.1
Hrvaška,2003,infant_mortality,6.6
Hrvaška,2002,infant_mortality,6.6
Hrvaška,2001,infant_mortality,6.9
Hrvaška,2000,infant_mortality,7.2
Hrvaška,2023,unemployment,6.121
Hrvaška,2022,unemployment,6.811
Hrvaška,2021,unemployment,7.483
Hrvaška,2020,unemployment,7.389
Hrvaška,2019,unemployment,6.551
Hrvaška,2018,unemployment,8.322
Hrvaška,2017,unemployment,11.078
Hrvaška,2016,unemployment,13.015
Hrvaška,2015,unemployment,16.15
Hrvaška,2014,unemployment,17.209
Hrvaška,2013,unemployment,17.231
Hrvaška,2012,unemployment,16.046
Hrvaška,2011,unemployment,13.678
Hrvaška,2010,unemployment,11.62
Hrvaška,2009,unemployment,9.202
Hrvaška,2008,unemployment,8.53
Hrvaška,2007,unemployment,9.909
Hrvaška,2006,unemployment,11.13
Hrvaška,2005,unemployment,12.598
Hrvaška,2004,unemployment,13.664
Hrvaška,2003,unemployment,13.924
Hrvaška,2002,unemployment,15.053
Hrvaška,2001,unemployment,15.822
Hrvaška,2000,unemployment,16.064
Hrvaška,2023,youth_unemployment,18.91
Hrvaška,2022,youth_unemployment,17.744
Hrvaška,2021,youth_unemployment,21.542
Hrvaška,2020,youth_unemployment,20.673
Hrvaška,2019,youth_unemployment,16.71
Hrvaška,2018,youth_unemployment,23.509
Hrvaška,2017,youth_unemployment,27.425
Hrvaška,2016,youth_unemployment,30.949
Hrvaška,2015,youth_unemployment,42.31
Hrvaška,2014,youth_unemployment,45.703
Hrvaška,2013,youth_unemployment,50.488
Hrvaška,2012,youth_unemployment,42.512
Hrvaška,2011,youth_unemployment,36.666
Hrvaška,2010,youth_unemployment,32.355
Hrvaška,2009,youth_unemployment,25.213
Hrvaška,2008,youth_unemployment,23.678
Hrvaška,2007,youth_unemployment,25.123
Hrvaška,2006,youth_unemployment,29.1
Hrvaška,2005,youth_unemployment,32.541
Hrvaška,2004,youth_unemployment,32.826
Hrvaška,2003,youth_unemployment,36.089
Hrvaška,2002,youth_unemployment,36.533
Hrvaška,2001,youth_unemployment,39.721
Hrvaška,2000,youth_unemployment,41.872
Hrvaška,2023,inflation,7.9412817758683
Hrvaška,2022,inflation,10.7805806758686
Hrvaška,2021,inflation,2.55450699642041
Hrvaška,2020,inflation,0.154811374562106
Hrvaška,2019,inflation,0.771820346498019
Hrvaška,2018,inflation,1.50012501041756
Hrvaška,2017,inflation,1.12937210282347
Hrvaška,2016,inflation,-1.12500000000002
Hrvaška,2015,inflation,-0.464499004644911
Hrvaška,2014,inflation,-0.215196159576268
Hrvaška,2013,inflation,2.21658206429779
Hrvaška,2012,inflation,3.41207349081358
Hrvaška,2011,inflation,2.2727272727273
Hrvaška,2010,inflation,1.03055505333574
Hrvaška,2009,inflation,2.37852845904674
Hrvaška,2008,inflation,6.07696838798354
Hrvaška,2007,inflation,2.89928275583388
Hrvaška,2006,inflation,3.18982591472949
Hrvaška,2005,inflation,3.31717824448045
Hrvaška,2004,inflation,2.05539679050328
Hrvaška,2003,inflation,1.76733780760629
Hrvaška,2002,inflation,1.67178437393383
Hrvaška,2001,inflation,3.77670246665889
Hrvaška,2000,inflation,4.61131554737801
Hrvaška,2023,fertility_rate,1.46
Hrvaška,2022,fertility_rate,1.53
Hrvaška,2021,fertility_rate,1.62
Hrvaška,2020,fertility_rate,1.48
Hrvaška,2019,fertility_rate,1.47
Hrvaška,2018,fertility_rate,1.47
Hrvaška,2017,fertility_rate,1.42
Hrvaška,2016,fertility_rate,1.43
Hrvaška,2015,fertility_rate,1.41
Hrvaška,2014,fertility_rate,1.46
Hrvaška,2013,fertility_rate,1.46
Hrvaška,2012,fertility_rate,1.52
Hrvaška,2011,fertility_rate,1.41
Hrvaška,2010,fertility_rate,1.46
Hrvaška,2009,fertility_rate,1.5
Hrvaška,2008,fertility_rate,1.47
Hrvaška,2007,fertility_rate,1.48
Hrvaška,2006,fertility_rate,1.47
Hrvaška,2005,fertility_rate,1.5
Hrvaška,2004,fertility_rate,1.43
Hrvaška,2003,fertility_rate,1.41
Hrvaška,2002,fertility_rate,1.42
Hrvaška,2001,fertility_rate,1.46
Hrvaška,2000,fertility_rate,1.39
Madžarska,2023,gdp_per_capita,22230.6277875187
Madžarska,2022,gdp_per_capita,18428.028825614
Madžarska,2021,gdp_per_capita,19030.628130329
Madžarska,2020,gdp_per_capita,16386.9308821258
Madžarska,2019,gdp_per_capita,17012.8598553199
Madžarska,2018,gdp_per_capita,16605.0570511887
Madžarska,2017,gdp_per_capita,14736.1668157258
Madžarska,2016,gdp_per_capita,13215.8605277789
Madžarska,2015,gdp_per_capita,12782.9412577973
Madžarska,2014,gdp_per_capita,14352.501883174
Madžarska,2013,gdp_per_capita,13739.4620151401
Madžarska,2012,gdp_per_capita,12950.1594488143
Madžarska,2011,gdp_per_capita,14211.460557822
Madžarska,2010,gdp_per_capita,13189.8433874768
Madžarska,2009,gdp_per_capita,13051.1831777184
Madžarska,2008,gdp_per_capita,15762.6322515113
Madžarska,2007,gdp_per_capita,13934.605460375
Madžarska,2006,gdp_per_capita,11478.4891640501
Madžarska,2005,gdp_per_capita,11212.2046968994
Madžarska,2004,gdp_per_capita,10291.2694721409
Madžarska,2003,gdp_per_capita,8410.09248198479
Madžarska,2002,gdp_per_capita,6658.04494326809
Madžarska,2001,gdp_per_capita,5280.94887987063
Madžarska,2000,gdp_per_capita,4629.91760812548
Madžarska,2023,life_expectancy,76.5707317073171
Madžarska,2022,life_expectancy,75.8682926829268
Madžarska,2021,life_expectancy,74.0658536585366
Madžarska,2020,life_expectancy,75.419512195122
Madžarska,2019,life_expectancy,76.3195121951219
Madžarska,2018,life_expectancy,76.0658536585366
Madžarska,2017,life_expectancy,75.8170731707317
Madžarska,2016,life_expectancy,76.0634146341464
Madžarska,2015,life_expectancy,75.5682926829269
Madžarska,2014,life_expectancy,75.7634146341463
Madžarska,2013,life_expectancy,75.5658536585366
Madžarska,2012,life_expectancy,75.0634146341463
Madžarska,2011,life_expectancy,74.8585365853659
Madžarska,2010,life_expectancy,74.2073170731707
Madžarska,2009,life_expectancy,73.9048780487805
Madžarska,2008,life_expectancy,73.7024390243903
Madžarska,2007,life_expectancy,73.1512195121951
Madžarska,2006,life_expectancy,73.0975609756098
Madžarska,2005,life_expectancy,72.6487804878049
Madžarska,2004,life_expectancy,72.6487804878049
Madžarska,2003,life_expectancy,72.3
Madžarska,2002,life_expectancy,72.3487804878049
Madžarska,2001,life_expectancy,72.2487804878049
Madžarska,2000,life_expectancy,71.2463414634146
Madžarska,2023,internet_users,91.4500713
Madžarska,2022,internet_users,89.14282688
Madžarska,2021,internet_users,88.64083466
Madžarska,2020,internet_users,84.77115202
Madžarska,2019,internet_users,80.3716936050482
Madžarska,2018,internet_users,76.0743606365063
Madžarska,2017,internet_users,76.7505471201922
Madžarska,2016,internet_users,79.2594121273057
Madžarska,2015,internet_users,72.8347370323805
Madžarska,2014,internet_users,75.6531974544103
Madžarska,2013,internet_users,72.6439
Madžarska,2012,internet_users,70.579998153838
Madžarska,2011,internet_users,68.0199878861296
Madžarska,2010,internet_users,65.0
Madžarska,2009,internet_users,62.0
Madžarska,2008,internet_users,61.0
Madžarska,2007,internet_users,53.3
